Plot	Plot_bexis	Function	Value	Year	Dataset_ID	Dataset_Version
HEW26	HEW26	fine_roots_C	476.011812269773	2011	19230	3
HEW10	HEW10	fine_roots_C	457.653032756554	2011	19230	3
AEW41	AEW41	fine_roots_C	417.987971107378	2011	19230	3
HEW34	HEW34	fine_roots_C	444.730526498529	2011	19230	3
HEW16	HEW16	fine_roots_C	385.458998668275	2011	19230	3
SEW34	SEW34	fine_roots_C	504.423010892732	2011	19230	3
AEW08	AEW8	fine_roots_C	445.352576915163	2011	19230	3
HEW04	HEW4	fine_roots_C	415.904910403741	2011	19230	3
AEW28	AEW28	fine_roots_C	408.811027350555	2011	19230	3
HEW05	HEW5	fine_roots_C	436.822883672842	2011	19230	3
SEW19	SEW19	fine_roots_C	431.364655293758	2011	19230	3
AEW43	AEW43	fine_roots_C	384.292542908182	2011	19230	3
AEW29	AEW29	fine_roots_C	465.600228416128	2011	19230	3
SEW48	SEW48	fine_roots_C	453.393306683394	2011	19230	3
SEW36	SEW36	fine_roots_C	513.513585848734	2011	19230	3
HEW27	HEW27	fine_roots_C	433.972012035397	2011	19230	3
HEW23	HEW23	fine_roots_C	427.309449501828	2011	19230	3
AEW27	AEW27	fine_roots_C	407.687290238145	2011	19230	3
SEW49	SEW49	fine_roots_C	469.905378345411	2011	19230	3
AEW31	AEW31	fine_roots_C	435.557845172382	2011	19230	3
AEW30	AEW30	fine_roots_C	486.798631496944	2011	19230	3
SEW47	SEW47	fine_roots_C	471.856973431407	2011	19230	3
AEW50	AEW50	fine_roots_C	439.576017143754	2011	19230	3
AEW42	AEW42	fine_roots_C	380.737759936729	2011	19230	3
SEW50	SEW50	fine_roots_C	466.293543075942	2011	19230	3
SEW09	SEW9	fine_roots_N	11.0099559693377	2011	19230	3
SEW08	SEW8	fine_roots_N	16.4350248145558	2011	19230	3
SEW21	SEW21	fine_roots_N	13.961054499299	2011	19230	3
HEW02	HEW2	fine_roots_N	13.6435725447919	2011	19230	3
AEW15	AEW15	fine_roots_N	12.9090251603246	2011	19230	3
AEW02	AEW2	fine_roots_N	10.4981280556828	2011	19230	3
HEW47	HEW47	fine_roots_N	12.3554376712614	2011	19230	3
SEW11	SEW11	fine_roots_N	8.6269986338086	2011	19230	3
SEW20	SEW20	fine_roots_N	8.15152929499083	2011	19230	3
AEW32	AEW32	fine_roots_N	8.3572530650871	2011	19230	3
HEW48	HEW48	fine_roots_N	14.5989385941785	2011	19230	3
HEW25	HEW25	fine_roots_N	13.5756141546342	2011	19230	3
AEW09	AEW9	fine_roots_N	11.316448074252	2011	19230	3
HEW41	HEW41	fine_roots_N	12.0967510289201	2011	19230	3
AEW01	AEW1	fine_roots_N	11.6246079930018	2011	19230	3
SEW10	SEW10	fine_roots_N	9.45567567775775	2011	19230	3
HEW49	HEW49	fine_roots_N	13.3220350643042	2011	19230	3
HEW24	HEW24	fine_roots_N	11.8013454311847	2011	19230	3
AEW33	AEW33	fine_roots_N	9.34546527302625	2011	19230	3
AEW20	AEW20	fine_roots_N	8.50303019764679	2011	19230	3
HEW28	HEW28	fine_roots_N	9.3055495203636	2011	19230	3
HEW01	HEW1	fine_roots_N	14.9597711961643	2011	19230	3
HEW40	HEW40	fine_roots_N	14.8883107127022	2011	19230	3
AEW14	AEW14	fine_roots_N	11.0600232028263	2011	19230	3
AEW21	AEW21	fine_roots_N	16.5877070329337	2011	19230	3
SEW12	SEW12	fine_roots_N	8.0493212900592	2011	19230	3
HEW23	HEW23	fine_roots_N	13.9388632556224	2011	19230	3
AEW34	AEW34	fine_roots_N	10.7445140794224	2011	19230	3
AEW22	AEW22	fine_roots_N	10.3304766034647	2011	19230	3
AEW03	AEW3	fine_roots_N	10.9221462331934	2011	19230	3
SEW24	SEW24	fine_roots_N	16.6327904105518	2011	19230	3
AEW16	AEW16	fine_roots_N	10.0845202003711	2011	19230	3
AEW35	AEW35	fine_roots_N	11.19797855385	2011	19230	3
AEW04	AEW4	fine_roots_N	16.213483064357	2011	19230	3
AEW08	AEW8	fine_roots_N	11.7624200945132	2011	19230	3
SEW23	SEW23	fine_roots_N	16.0730913341709	2011	19230	3
AEW44	AEW44	fine_roots_N	10.5693819503446	2011	19230	3
AEW36	AEW36	fine_roots_N	10.6908971634863	2011	19230	3
HEW29	HEW29	fine_roots_N	14.8465665794985	2011	19230	3
HEW17	HEW17	fine_roots_N	9.86458917430119	2011	19230	3
SEW40	SEW40	fine_roots_N	13.0855295749276	2011	19230	3
HEW42	HEW42	fine_roots_N	13.2794917765277	2011	19230	3
AEW06	AEW6	fine_roots_N	8.0939312701691	2011	19230	3
AEW10	AEW10	fine_roots_N	8.74454131267391	2011	19230	3
SEW22	SEW22	fine_roots_N	13.7313551610204	2011	19230	3
AEW13	AEW13	fine_roots_N	11.2937315341148	2011	19230	3
AEW27	AEW27	fine_roots_N	13.0178106772709	2011	19230	3
AEW39	AEW39	fine_roots_N	9.52977166089512	2011	19230	3
HEW16	HEW16	fine_roots_N	11.1176750414743	2011	19230	3
AEW17	AEW17	fine_roots_N	23.3644630170716	2011	19230	3
HEW13	HEW13	fine_roots_N	11.6246200264001	2011	19230	3
AEW05	AEW5	fine_roots_N	11.0247958435492	2011	19230	3
HEW20	HEW20	fine_roots_N	11.770667524888	2011	19230	3
SEW38	SEW38	fine_roots_N	17.3123204150159	2011	19230	3
HEW45	HEW45	fine_roots_N	11.537018655845	2011	19230	3
AEW49	AEW49	fine_roots_N	13.1993683780299	2011	19230	3
SEW25	SEW25	fine_roots_N	15.4656377121174	2011	19230	3
HEW03	HEW3	fine_roots_N	13.6351763840396	2011	19230	3
SEW41	SEW41	fine_roots_N	14.7415873102726	2011	19230	3
HEW04	HEW4	fine_roots_N	11.5131807248264	2011	19230	3
SEW30	SEW30	fine_roots_N	11.7301981783633	2011	19230	3
HEW19	HEW19	fine_roots_N	17.8775533581418	2011	19230	3
SEW37	SEW37	fine_roots_N	13.9491878281696	2011	19230	3
HEW39	HEW39	fine_roots_N	13.3693539977987	2011	19230	3
AEW28	AEW28	fine_roots_N	11.4563902634307	2011	19230	3
AEW40	AEW40	fine_roots_N	13.6436327616783	2011	19230	3
SEW16	SEW16	fine_roots_N	11.6011531756377	2011	19230	3
HEW06	HEW6	fine_roots_N	11.3789167557148	2011	19230	3
HEW30	HEW30	fine_roots_N	13.5440549664847	2011	19230	3
HEW26	HEW26	fine_roots_N	10.4661798494296	2011	19230	3
HEW18	HEW18	fine_roots_N	13.0622627820107	2011	19230	3
AEW19	AEW19	fine_roots_N	16.1075120684114	2011	19230	3
HEW43	HEW43	fine_roots_N	10.9057259683514	2011	19230	3
HEW35	HEW35	fine_roots_N	16.9959631761853	2011	19230	3
HEW50	HEW50	fine_roots_N	12.7225354573777	2011	19230	3
SEW15	SEW15	fine_roots_N	9.61634752280621	2011	19230	3
SEW39	SEW39	fine_roots_N	15.0483737039056	2011	19230	3
SEW27	SEW27	fine_roots_N	15.3040427451792	2011	19230	3
SEW31	SEW31	fine_roots_N	14.8974190072793	2011	19230	3
SEW43	SEW43	fine_roots_N	14.3245942491255	2011	19230	3
AEW18	AEW18	fine_roots_N	12.1330381676913	2011	19230	3
HEW37	HEW37	fine_roots_N	12.9183961948148	2011	19230	3
SEW47	SEW47	fine_roots_N	13.4335893843958	2011	19230	3
HEW21	HEW21	fine_roots_N	11.916505308997	2011	19230	3
SEW17	SEW17	fine_roots_N	11.2061343187538	2011	19230	3
HEW46	HEW46	fine_roots_N	12.4875570830105	2011	19230	3
AEW23	AEW23	fine_roots_N	10.6275989943922	2011	19230	3
SEW26	SEW26	fine_roots_N	12.4565857789126	2011	19230	3
SEW42	SEW42	fine_roots_N	17.1213716610877	2011	19230	3
HEW08	HEW8	fine_roots_N	9.40676461008348	2011	19230	3
HEW44	HEW44	fine_roots_N	10.7363542905975	2011	19230	3
HEW36	HEW36	fine_roots_N	9.69880761155329	2011	19230	3
SEW50	SEW50	fine_roots_N	12.5980265604792	2011	19230	3
SEW04	SEW4	fine_roots_N	15.4098314163213	2011	19230	3
AEW45	AEW45	fine_roots_N	13.5259943037443	2011	19230	3
AEW37	AEW37	fine_roots_N	11.3499279443055	2011	19230	3
SEW13	SEW13	fine_roots_N	11.2467761479355	2011	19230	3
AEW41	AEW41	fine_roots_N	10.5702956361779	2011	19230	3
HEW07	HEW7	fine_roots_N	14.2304026280618	2011	19230	3
AEW50	AEW50	fine_roots_N	11.4907848727382	2011	19230	3
HEW27	HEW27	fine_roots_N	10.3540228746598	2011	19230	3
SEW49	SEW49	fine_roots_N	16.0897448472749	2011	19230	3
SEW03	SEW3	fine_roots_N	13.4680269958047	2011	19230	3
AEW47	AEW47	fine_roots_N	10.0158832810345	2011	19230	3
AEW24	AEW24	fine_roots_N	11.1947627829032	2011	19230	3
HEW51	HEW51	fine_roots_N	NA	2011	19230	3
HEW12	HEW12	fine_roots_N	13.2164915228087	2011	19230	3
AEW48	AEW48	fine_roots_N	13.9583647103023	2011	19230	3
HEW14	HEW14	fine_roots_N	9.96774902099997	2011	19230	3
SEW44	SEW44	fine_roots_N	9.72852631513048	2011	19230	3
SEW32	SEW32	fine_roots_N	15.6109581345588	2011	19230	3
HEW10	HEW10	fine_roots_N	15.3597875687758	2011	19230	3
HEW31	HEW31	fine_roots_N	12.0549340153831	2011	19230	3
AEW07	AEW7	fine_roots_N	10.9852615196675	2011	19230	3
AEW11	AEW11	fine_roots_N	12.2162703480309	2011	19230	3
HEW11	HEW11	fine_roots_N	13.6505618272295	2011	19230	3
SEW06	SEW6	fine_roots_N	13.3866384207006	2011	19230	3
HEW05	HEW5	fine_roots_N	13.6310491810497	2011	19230	3
SEW19	SEW19	fine_roots_N	8.62816017805013	2011	19230	3
AEW12	AEW12	fine_roots_N	11.9438395817447	2011	19230	3
HEW09	HEW9	fine_roots_N	14.1193428523209	2011	19230	3
HEW33	HEW33	fine_roots_N	12.794173509358	2011	19230	3
SEW35	SEW35	fine_roots_N	11.7152870623276	2011	19230	3
AEW25	AEW25	fine_roots_N	11.7350296026352	2011	19230	3
SEW05	SEW5	fine_roots_N	15.7075113115867	2011	19230	3
HEW38	HEW38	fine_roots_N	19.3985201033067	2011	19230	3
AEW42	AEW42	fine_roots_N	14.3766855744509	2011	19230	3
SEW18	SEW18	fine_roots_N	13.9507899571341	2011	19230	3
HEW22	HEW22	fine_roots_N	8.81363165094052	2011	19230	3
AEW26	AEW26	fine_roots_N	13.3597228391141	2011	19230	3
HEW32	HEW32	fine_roots_N	16.0665873890568	2011	19230	3
SEW46	SEW46	fine_roots_N	18.2363209318282	2011	19230	3
SEW07	SEW7	fine_roots_N	16.8050062249599	2011	19230	3
SEW01	SEW1	fine_roots_N	11.5546003526479	2011	19230	3
SEW33	SEW33	fine_roots_N	NA	2011	19230	3
AEW29	AEW29	fine_roots_N	12.8872111756396	2011	19230	3
SEW45	SEW45	fine_roots_N	14.3359868223181	2011	19230	3
SEW14	SEW14	fine_roots_N	12.2367976060797	2011	19230	3
AEW31	AEW31	fine_roots_N	9.923159566787	2011	19230	3
HEW15	HEW15	fine_roots_N	9.21381128941147	2011	19230	3
AEW43	AEW43	fine_roots_N	14.5203576967775	2011	19230	3
SEW34	SEW34	fine_roots_N	11.6354621514634	2011	19230	3
AEW38	AEW38	fine_roots_N	8.95569207598784	2011	19230	3
SEW02	SEW2	fine_roots_N	12.2986553460246	2011	19230	3
SEW28	SEW28	fine_roots_N	17.8666338226588	2011	19230	3
SEW48	SEW48	fine_roots_N	10.9134206024084	2011	19230	3
SEW36	SEW36	fine_roots_N	13.6138091175842	2011	19230	3
HEW34	HEW34	fine_roots_N	12.4833252015244	2011	19230	3
AEW46	AEW46	fine_roots_N	10.6415703702576	2011	19230	3
SEW29	SEW29	fine_roots_N	16.5613366695755	2011	19230	3
AEW30	AEW30	fine_roots_N	11.5684921299639	2011	19230	3
AEW18	AEW18	forest_soil_ammonia_fluxes	1.0229085067089	2016	4444	4444
SEW17	SEW17	forest_soil_ammonia_fluxes	0.0285958065816019	2016	4444	4444
AEW41	AEW41	forest_soil_ammonia_fluxes	0.658806315194486	2016	4444	4444
AEW15	AEW15	forest_soil_ammonia_fluxes	1.31110061991411	2016	4444	4444
AEW17	AEW17	forest_soil_ammonia_fluxes	0.887915004894156	2016	4444	4444
AEW40	AEW40	forest_soil_ammonia_fluxes	1.85093202840356	2016	4444	4444
SEW20	SEW20	forest_soil_ammonia_fluxes	0.154386934469819	2016	4444	4444
HEW37	HEW37	forest_soil_ammonia_fluxes	1.77773132671528	2016	4444	4444
SEW21	SEW21	forest_soil_ammonia_fluxes	1.33092184887775	2016	4444	4444
HEW30	HEW30	forest_soil_ammonia_fluxes	0.155907988011394	2016	4444	4444
AEW25	AEW25	forest_soil_ammonia_fluxes	0.161802070484995	2016	4444	4444
AEW20	AEW20	forest_soil_ammonia_fluxes	1.72069181890623	2016	4444	4444
AEW23	AEW23	forest_soil_ammonia_fluxes	0.488638450230831	2016	4444	4444
HEW47	HEW47	forest_soil_ammonia_fluxes	0.0498145034865672	2016	4444	4444
AEW03	AEW3	forest_soil_ammonia_fluxes	0.366003508441381	2016	4444	4444
HEW41	HEW41	forest_soil_ammonia_fluxes	0.0344138363781247	2016	4444	4444
HEW40	HEW40	forest_soil_ammonia_fluxes	1.68608785083541	2016	4444	4444
AEW21	AEW21	forest_soil_ammonia_fluxes	0.0762428087714254	2016	4444	4444
SEW16	SEW16	forest_soil_ammonia_fluxes	0.0890386716899215	2016	4444	4444
HEW49	HEW49	forest_soil_ammonia_fluxes	0.35649692380654	2016	4444	4444
HEW44	HEW44	forest_soil_ammonia_fluxes	0.384921611864715	2016	4444	4444
AEW26	AEW26	forest_soil_ammonia_fluxes	0.268085686702518	2016	4444	4444
HEW17	HEW17	forest_soil_ammonia_fluxes	0.177991784118129	2016	4444	4444
AEW10	AEW10	forest_soil_ammonia_fluxes	0.79617646316794	2016	4444	4444
AEW37	AEW37	forest_soil_ammonia_fluxes	0.349243399730156	2016	4444	4444
HEW43	HEW43	forest_soil_ammonia_fluxes	0.073096129257293	2016	4444	4444
HEW23	HEW23	forest_soil_ammonia_fluxes	0.407832480834682	2016	4444	4444
HEW16	HEW16	forest_soil_ammonia_fluxes	0.430648283958301	2016	4444	4444
AEW22	AEW22	forest_soil_ammonia_fluxes	0.478181207132506	2016	4444	4444
AEW32	AEW32	forest_soil_ammonia_fluxes	0.766801116646281	2016	4444	4444
AEW28	AEW28	forest_soil_ammonia_fluxes	0.199552718069949	2016	4444	4444
SEW01	SEW1	forest_soil_ammonia_fluxes	0.0705198448212511	2016	4444	4444
AEW45	AEW45	forest_soil_ammonia_fluxes	1.46876732608295	2016	4444	4444
SEW44	SEW44	forest_soil_ammonia_fluxes	0.335392305917193	2016	4444	4444
HEW42	HEW42	forest_soil_ammonia_fluxes	0.21532414197915	2016	4444	4444
AEW19	AEW19	forest_soil_ammonia_fluxes	0.691128702952946	2016	4444	4444
AEW16	AEW16	forest_soil_ammonia_fluxes	0.923089368043068	2016	4444	4444
AEW39	AEW39	forest_soil_ammonia_fluxes	0.624582610509058	2016	4444	4444
SEW03	SEW3	forest_soil_ammonia_fluxes	0.124916522101812	2016	4444	4444
AEW27	AEW27	forest_soil_ammonia_fluxes	1.40763998688092	2016	4444	4444
AEW24	AEW24	forest_soil_ammonia_fluxes	0.232911323553606	2016	4444	4444
SEW04	SEW4	forest_soil_ammonia_fluxes	0.19352554341146	2016	4444	4444
SEW39	SEW39	forest_soil_ammonia_fluxes	1.53001825088523	2016	4444	4444
AEW14	AEW14	forest_soil_ammonia_fluxes	0.556230266984551	2016	4444	4444
AEW02	AEW2	forest_soil_ammonia_fluxes	0.983075917088915	2016	4444	4444
HEW06	HEW6	forest_soil_ammonia_fluxes	0.267610357470776	2016	4444	4444
AEW06	AEW6	forest_soil_ammonia_fluxes	0.0444908160910562	2016	4444	4444
HEW45	HEW45	forest_soil_ammonia_fluxes	0.308013342168851	2016	4444	4444
AEW49	AEW49	forest_soil_ammonia_fluxes	4.78181207132506	2016	4444	4444
HEW38	HEW38	forest_soil_ammonia_fluxes	0.321322560657628	2016	4444	4444
SEW15	SEW15	forest_soil_ammonia_fluxes	0.530315317269974	2016	4444	4444
AEW42	AEW42	forest_soil_ammonia_fluxes	0.616026684337701	2016	4444	4444
AEW13	AEW13	forest_soil_ammonia_fluxes	0.2721735180955	2016	4444	4444
AEW01	AEW1	forest_soil_ammonia_fluxes	3.51791164412294	2016	4444	4444
AEW44	AEW44	forest_soil_ammonia_fluxes	0.557085859601687	2016	4444	4444
AEW05	AEW5	forest_soil_ammonia_fluxes	0.0654053022877066	2016	4444	4444
AEW09	AEW9	forest_soil_ammonia_fluxes	0.486737133303863	2016	4444	4444
HEW24	HEW24	forest_soil_ammonia_fluxes	0.170643194195397	2016	4444	4444
HEW33	HEW33	forest_soil_ammonia_fluxes	0.192983668087274	2016	4444	4444
SEW13	SEW13	forest_soil_ammonia_fluxes	0.321322560657628	2016	4444	4444
SEW05	SEW5	forest_soil_ammonia_fluxes	0.164406874674941	2016	4444	4444
HEW18	HEW18	forest_soil_ammonia_fluxes	0.0206102754883354	2016	4444	4444
SEW22	SEW22	forest_soil_ammonia_fluxes	0.40199543786889	2016	4444	4444
SEW18	SEW18	forest_soil_ammonia_fluxes	0.147380581593941	2016	4444	4444
AEW04	AEW4	forest_soil_ammonia_fluxes	4.8512101391594	2016	4444	4444
AEW08	AEW8	forest_soil_ammonia_fluxes	0.0420191040859975	2016	4444	4444
HEW27	HEW27	forest_soil_ammonia_fluxes	0.330829145292469	2016	4444	4444
HEW32	HEW32	forest_soil_ammonia_fluxes	1.0439180587519	2016	4444	4444
SEW08	SEW8	forest_soil_ammonia_fluxes	0.986118024172064	2016	4444	4444
HEW51	HEW51	forest_soil_ammonia_fluxes	NA	2016	4444	4444
HEW13	HEW13	forest_soil_ammonia_fluxes	0.222549146301629	2016	4444	4444
HEW48	HEW48	forest_soil_ammonia_fluxes	0.0323794272662687	2016	4444	4444
HEW02	HEW2	forest_soil_ammonia_fluxes	0.863197884843569	2016	4444	4444
SEW40	SEW40	forest_soil_ammonia_fluxes	0.666696780441404	2016	4444	4444
HEW21	HEW21	forest_soil_ammonia_fluxes	0.674016850610232	2016	4444	4444
HEW26	HEW26	forest_soil_ammonia_fluxes	0.17644221082265	2016	4444	4444
HEW31	HEW31	forest_soil_ammonia_fluxes	0.0781441256983936	2016	4444	4444
AEW11	AEW11	forest_soil_ammonia_fluxes	1.80434976369284	2016	4444	4444
HEW50	HEW50	forest_soil_ammonia_fluxes	0.0648349072096161	2016	4444	4444
HEW04	HEW4	forest_soil_ammonia_fluxes	0.0315618609876724	2016	4444	4444
HEW39	HEW39	forest_soil_ammonia_fluxes	0.243653764190977	2016	4444	4444
HEW01	HEW1	forest_soil_ammonia_fluxes	0.725352407638374	2016	4444	4444
AEW43	AEW43	forest_soil_ammonia_fluxes	0.264948513773021	2016	4444	4444
HEW20	HEW20	forest_soil_ammonia_fluxes	0.093734924499533	2016	4444	4444
HEW25	HEW25	forest_soil_ammonia_fluxes	0.722500432247921	2016	4444	4444
SEW43	SEW43	forest_soil_ammonia_fluxes	1.26028792504088	2016	4444	4444
SEW47	SEW47	forest_soil_ammonia_fluxes	0.549195394354769	2016	4444	4444
AEW33	AEW33	forest_soil_ammonia_fluxes	0.316474202493859	2016	4444	4444
AEW29	AEW29	forest_soil_ammonia_fluxes	0.772885330812579	2016	4444	4444
HEW34	HEW34	forest_soil_ammonia_fluxes	0.0538072690332005	2016	4444	4444
AEW46	AEW46	forest_soil_ammonia_fluxes	0.141553045212784	2016	4444	4444
AEW38	AEW38	forest_soil_ammonia_fluxes	0.10321298938047	2016	4444	4444
HEW19	HEW19	forest_soil_ammonia_fluxes	0.120923756555178	2016	4444	4444
HEW28	HEW28	forest_soil_ammonia_fluxes	0.28833471197473	2016	4444	4444
SEW42	SEW42	forest_soil_ammonia_fluxes	1.05732234308702	2016	4444	4444
SEW46	SEW46	forest_soil_ammonia_fluxes	1.8364820197586	2016	4444	4444
SEW07	SEW7	forest_soil_ammonia_fluxes	0.389912568798007	2016	4444	4444
SEW50	SEW50	forest_soil_ammonia_fluxes	0.599485227073078	2016	4444	4444
SEW38	SEW38	forest_soil_ammonia_fluxes	1.78495633103776	2016	4444	4444
SEW09	SEW9	forest_soil_ammonia_fluxes	0.0901176690459759	2016	4444	4444
AEW36	AEW36	forest_soil_ammonia_fluxes	0.709286279605492	2016	4444	4444
HEW14	HEW14	forest_soil_ammonia_fluxes	0.0240041262029737	2016	4444	4444
SEW02	SEW2	forest_soil_ammonia_fluxes	0.90502685723687	2016	4444	4444
HEW07	HEW7	forest_soil_ammonia_fluxes	0.273599505790726	2016	4444	4444
SEW45	SEW45	forest_soil_ammonia_fluxes	0.825827500644009	2016	4444	4444
HEW46	HEW46	forest_soil_ammonia_fluxes	0.0737710967663667	2016	4444	4444
SEW49	SEW49	forest_soil_ammonia_fluxes	0.585367948890339	2016	4444	4444
SEW37	SEW37	forest_soil_ammonia_fluxes	0.229042143607226	2016	4444	4444
AEW12	AEW12	forest_soil_ammonia_fluxes	0.771934672349095	2016	4444	4444
AEW47	AEW47	forest_soil_ammonia_fluxes	0.29071135813344	2016	4444	4444
SEW27	SEW27	forest_soil_ammonia_fluxes	1.88263363618536	2016	4444	4444
SEW24	SEW24	forest_soil_ammonia_fluxes	3.90720628491968	2016	4444	4444
AEW48	AEW48	forest_soil_ammonia_fluxes	2.40421525415131	2016	4444	4444
SEW12	SEW12	forest_soil_ammonia_fluxes	0.01824313591426	2016	4444	4444
SEW35	SEW35	forest_soil_ammonia_fluxes	0.340544874789277	2016	4444	4444
SEW32	SEW32	forest_soil_ammonia_fluxes	0.194029392397106	2016	4444	4444
HEW10	HEW10	forest_soil_ammonia_fluxes	0.264758382080324	2016	4444	4444
AEW07	AEW7	forest_soil_ammonia_fluxes	0.403079188517261	2016	4444	4444
SEW06	SEW6	forest_soil_ammonia_fluxes	0.157238909860271	2016	4444	4444
AEW50	AEW50	forest_soil_ammonia_fluxes	6.78770142927652	2016	4444	4444
SEW23	SEW23	forest_soil_ammonia_fluxes	3.01719983140586	2016	4444	4444
SEW19	SEW19	forest_soil_ammonia_fluxes	0.0138701069822331	2016	4444	4444
SEW29	SEW29	forest_soil_ammonia_fluxes	0.1010930210069	2016	4444	4444
HEW36	HEW36	forest_soil_ammonia_fluxes	0.195835643477726	2016	4444	4444
HEW29	HEW29	forest_soil_ammonia_fluxes	1.06568813756568	2016	4444	4444
HEW09	HEW9	forest_soil_ammonia_fluxes	0.639793145924804	2016	4444	4444
SEW14	SEW14	forest_soil_ammonia_fluxes	0.463274882425075	2016	4444	4444
SEW41	SEW41	forest_soil_ammonia_fluxes	0.141239327919834	2016	4444	4444
HEW35	HEW35	forest_soil_ammonia_fluxes	0.0560888493455623	2016	4444	4444
SEW25	SEW25	forest_soil_ammonia_fluxes	0.960925574889736	2016	4444	4444
HEW08	HEW8	forest_soil_ammonia_fluxes	0.329878486828985	2016	4444	4444
HEW03	HEW3	forest_soil_ammonia_fluxes	0.442531514751852	2016	4444	4444
AEW35	AEW35	forest_soil_ammonia_fluxes	0.0470575939424633	2016	4444	4444
SEW30	SEW30	forest_soil_ammonia_fluxes	0.0805587981956432	2016	4444	4444
HEW12	HEW12	forest_soil_ammonia_fluxes	2.98411691687661	2016	4444	4444
HEW11	HEW11	forest_soil_ammonia_fluxes	1.50679366462231	2016	4444	4444
SEW48	SEW48	forest_soil_ammonia_fluxes	0.230154414009502	2016	4444	4444
HEW05	HEW5	forest_soil_ammonia_fluxes	0.530467422624132	2016	4444	4444
SEW28	SEW28	forest_soil_ammonia_fluxes	3.27958156732747	2016	4444	4444
SEW31	SEW31	forest_soil_ammonia_fluxes	0.124431686285435	2016	4444	4444
SEW26	SEW26	forest_soil_ammonia_fluxes	1.78942442581613	2016	4444	4444
HEW22	HEW22	forest_soil_ammonia_fluxes	0.186348072012155	2016	4444	4444
AEW30	AEW30	forest_soil_ammonia_fluxes	0.881260395649767	2016	4444	4444
HEW15	HEW15	forest_soil_ammonia_fluxes	0.823270229377237	2016	4444	4444
AEW31	AEW31	forest_soil_ammonia_fluxes	1.29023366664063	2016	4444	4444
SEW11	SEW11	forest_soil_ammonia_fluxes	0.216883221859264	2016	4444	4444
SEW34	SEW34	forest_soil_ammonia_fluxes	0.0866049860234022	2016	4444	4444
SEW36	SEW36	forest_soil_ammonia_fluxes	1.58444344791969	2016	4444	4444
SEW10	SEW10	forest_soil_ammonia_fluxes	0.437692663172718	2016	4444	4444
AEW34	AEW34	forest_soil_ammonia_fluxes	0.333395923143876	2016	4444	4444
SEW33	SEW33	forest_soil_ammonia_fluxes	0.0139746794132164	2016	4444	4444
HEW45	HEW45	forest_soil_nitrite_fluxes	0.691334108484044	2016	4444	4444
SEW02	SEW2	forest_soil_nitrite_fluxes	0.00315415190883079	2016	4444	4444
SEW25	SEW25	forest_soil_nitrite_fluxes	0.0155230512790625	2016	4444	4444
AEW22	AEW22	forest_soil_nitrite_fluxes	1.22054119152714	2016	4444	4444
SEW01	SEW1	forest_soil_nitrite_fluxes	0.00138402078273303	2016	4444	4444
AEW18	AEW18	forest_soil_nitrite_fluxes	1.76273919691725	2016	4444	4444
AEW15	AEW15	forest_soil_nitrite_fluxes	2.00580784688474	2016	4444	4444
HEW49	HEW49	forest_soil_nitrite_fluxes	0.131717886993058	2016	4444	4444
SEW21	SEW21	forest_soil_nitrite_fluxes	0.000276804156546606	2016	4444	4444
HEW48	HEW48	forest_soil_nitrite_fluxes	0.0828131980850089	2016	4444	4444
HEW42	HEW42	forest_soil_nitrite_fluxes	0.176100917093884	2016	4444	4444
AEW49	AEW49	forest_soil_nitrite_fluxes	7.03498550238645	2016	4444	4444
HEW40	HEW40	forest_soil_nitrite_fluxes	0.850858231202921	2016	4444	4444
